Domain,Phylum,Class,Order,Family,Genus,Species,#NAME,Sediment,,,Water,,,,Algae,,,,,,,,,
,,,,,,,,DSD,PSD,CSD,DW,GIW,PW,CW,CDd,CPa,CSp,DPa,DSp,GIDd,GIPa,GISp,PPa,PSp
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter aestuarii,Lysobacter aestuarii,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Magnetospira,unclassified Magnetospira,Magnetospira sp. QH-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetospirillum,Magnetospirillum gryphiswaldense,Magnetospirillum gryphiswaldense,0,0,0,2,0,2,2,1,1,1,0,0,1,1,0,1,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetospirillum,unclassified Magnetospirillum,Magnetospirillum sp. XM-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Maliponia,Maliponia aquimaris,Maliponia aquimaris,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Mameliella,Mameliella alba,Mameliella alba,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Mameliella,unclassified Mameliella,Mameliella sp. DP3N28-2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Mangrovicoccus,Mangrovicoccus algicola,Mangrovicoccus algicola,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mangrovimonas,Mangrovimonas xylaniphaga,Mangrovimonas xylaniphaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mangrovimonas,unclassified Mangrovimonas,Mangrovimonas sp. ST2L15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Bacteroidia,Marinilabiliales,Prolixibacteraceae,Maribellus,unclassified Maribellus,Maribellus sp. GM1-28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Maribius,Maribius pelagius,Maribius pelagius,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Maricaulales,Maricaulaceae,Maricaulis,Maricaulis alexandrii,Maricaulis alexandrii,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Marichromatium,unclassified Marichromatium,Marichromatium sp. AB32,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marimonas,Marimonas lutisalis,Marimonas lutisalis,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Marinagarivorans,Marinagarivorans algicola,Marinagarivorans algicola,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Marinagarivorans,unclassified Marinagarivorans,Marinagarivorans sp. GE09,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
Bacteria,Actinobacteria,Actinomycetia,unclassified Actinomycetia,marine actinobacterium MedAcidi-G1,marine actinobacterium MedAcidi-G2,marine actinobacterium MedAcidi-G3,marine actinobacterium MedAcidi-G4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Bacteria,Actinobacteria,Actinomycetia,unclassified Actinomycetia,marine actinobacterium MedAcidi-G2B,marine actinobacterium MedAcidi-G2B,marine actinobacterium MedAcidi-G2B,marine actinobacterium MedAcidi-G2B,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,unclassified Gammaproteobacteria,marine bacterium B5-7,marine bacterium B5-8,marine bacterium B5-9,marine bacterium B5-10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Marinibactrum,Marinibactrum halimedae,Marinibactrum halimedae,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Marinibactrum,unclassified Marinibactrum,Marinibactrum sp. C21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
Bacteria,Proteobacteria,Alphaproteobacteria,Parvularculales,Parvularculaceae,Marinicaulis,unclassified Marinicaulis,Marinicaulis sp.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Marinicella,Marinicella litoralis,Marinicella litoralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Marinicella,Marinicella rhabdoformis,Marinicella rhabdoformis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Marinicella,Marinicella sediminis,Marinicella sediminis,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Bacteroidia,Marinilabiliales,Marinifilaceae,Marinifilum,Marinifilum breve,Marinifilum breve,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mariniflexile,Mariniflexile fucanivorans,Mariniflexile fucanivorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteroidetes/Chlorobi group,Bacteroidia,Marinilabiliales,unclassified Marinilabiliales,Marinilabiliales bacterium,Marinilabiliales bacterium,Marinilabiliales bacterium,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter lipolyticus,Marinobacter lipolyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter litoralis,Marinobacter litoralis,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter nauticus,Marinobacter nauticus,0,7,0,0,0,0,0,1,2,1,2,4,0,1,0,0,5
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter salarius,Marinobacter salarius,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter shengliensis,Marinobacter shengliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,unclassified Marinobacter,Marinobacter sp. AL4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,unclassified Marinobacter,Marinobacter sp. C18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Marinovum,Marinovum algicola,Marinovum algicola,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marisediminitalea,Marisediminitalea aggregata,Marisediminitalea aggregata,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Maritimibacter,unclassified Maritimibacter,Maritimibacter sp. 55A14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Maritimibacter,unclassified Maritimibacter,Maritimibacter sp. DP4N28-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Marivibrio,Marivibrio halodurans,Marivibrio halodurans,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Marivita,Marivita hallyeonensis,Marivita hallyeonensis,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Marivita,Marivita lacus,Marivita lacus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marivivens,Marivivens niveibacter,Marivivens niveibacter,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Marmoricola,Marmoricola ginsengisoli,Marmoricola ginsengisoli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia group,Massilia,Massilia rubra,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia group,Massilia,unclassified Massilia sp. Bi118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Nostocales,Hapalosiphonaceae,Mastigocoleus,Mastigocoleus testarum,Mastigocoleus testarum,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Meinhardsimonia,Meinhardsimonia xiamenensis,Meinhardsimonia xiamenensis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Saprospiria,Saprospirales,Saprospiraceae,Membranicola,Membranicola marinus,Membranicola marinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Merismopediaceae,Merismopedia,Merismopedia glauca,Merismopedia glauca,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,unclassified Mesorhizobium,Mesorhizobium sp.,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,unclassified Mesorhizobium,Mesorhizobium sp. B1-1-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,unclassified Mesorhizobium,Mesorhizobium sp. B1-1-7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,unclassified Mesorhizobium,Mesorhizobium sp. M00.F.Ca.ET.170.01.1.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,unclassified Methanosarcinales,Methanosarcinales archaeon,Methanosarcinales archaeon,Methanosarcinales archaeon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Archaea,Euryarchaeota,Methanomicrobia,Methanotrichales,Methanotrichaceae,Methanothrix,Methanothrix soehngenii,Methanothrix soehngenii,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,unclassified Methylobacterium,Methylobacterium sp. WL64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylocaldum,unclassified Methylocaldum,Methylocaldum sp. 14B,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,Methylohalobius crimeensis,Methylohalobius crimeensis,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Methyloligella,unclassified Methyloligella,Methyloligella sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,unclassified Methylomicrobium,Methylomicrobium sp. RS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylocystaceae,Methylopila,unclassified Methylopila,Methylopila sp. M107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,Methyloprofundus sedimenti,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria incertae sedis,Micavibrio,Micavibrio aeruginosavorus,Micavibrio aeruginosavorus,Micavibrio aeruginosavorus,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium radiodurans,Microbacterium radiodurans,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,unclassified Micrococcales,Micrococcales bacterium,Micrococcales bacterium,Micrococcales bacterium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Microcoleaceae,Baaleninema,Baaleninema simplex,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus sp. FACHB-672,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Microcoleaceae,Planktothricoides,Planktothricoides sp. SR001,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis,Microcystis aeruginosa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis,Microcystis elabens,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis,Microcystis wesenbergii,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Cytophagia,Cytophagales,Microscillaceae,Microscilla,Microscilla marina,Microscilla marina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Actinobacteria,Actinomycetia,Geodermatophilales,Geodermatophilaceae,Modestobacter,Modestobacter roseus,Modestobacter roseus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Moraxella,Moraxella catarrhalis,Moraxella catarrhalis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,Morganella morganii,Morganella morganii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,unclassified Moritella,Moritella sp. 24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadales genera incertae sedis,Motilimonas,Motilimonas pumilua,Motilimonas pumilua,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Motiliproteus,Motiliproteus coralliicola,Motiliproteus coralliicola,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Motiliproteus,Motiliproteus sediminis,Motiliproteus sediminis,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium septicum,Mycolicibacterium septicum,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,delta/epsilon subdivisions,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus stipitatus,Myxococcus stipitatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,delta/epsilon subdivisions,Deltaproteobacteria,Myxococcales,Myxococcales incertae sedis,Enhygromyxa,Enhygromyxa salina,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Pleurocapsales,Hyellaceae,Myxosarcina,unclassified Myxosarcina,Myxosarcina sp. GI1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
Bacteria,Actinobacteria,Actinomycetia,Nakamurellales,Nakamurellaceae,Nakamurella,unclassified Nakamurella,Nakamurella sp. s14-144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,delta/epsilon subdivisions,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis exedens,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Bacteria,Proteobacteria,delta/epsilon subdivisions,Deltaproteobacteria,Myxococcales,Nannocystaceae,Plesiocystis,Plesiocystis pacifica,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadales genera incertae sedis,Neiella,unclassified Neiella,Neiella sp. 126,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Neomegalonemataceae,Neomegalonema,Neomegalonema perideroedes,Neomegalonema perideroedes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptuniibacter,Neptuniibacter marinus,Neptuniibacter marinus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Nereida,Nereida ignava,Nereida ignava,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Chitinophagia,Chitinophagales,Chitinophagaceae,Niastella,Niastella soli,Niastella soli,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Ningiella,Ningiella ruwaisensis,Ningiella ruwaisensis,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Nioella,Nioella ostreopsis,Nioella ostreopsis,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Nitratireductor,Nitratireductor aquibiodomus,Nitratireductor aquibiodomus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Nitratireductor,unclassified Nitratireductor,Nitratireductor sp. XY-223,0,5,78,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,Nitriliruptor,Nitriliruptor alkaliphilus,Nitriliruptor alkaliphilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,Nitriliruptor,unclassified Nitriliruptor,Nitriliruptor sp.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Nitrobacter,Nitrobacter winogradskyi,Nitrobacter winogradskyi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas,Nitrosomonas,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,unclassified Nitrosomonas,Nitrosomonas sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,unclassified Nitrosomonas,Nitrosomonas sp. Nm166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,unclassified Nitrosomonas,Nitrosomonas sp. Nm84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Nitrospirae,unclassified Nitrospirae,Nitrospirae bacterium RIFCSPHIGHO2_02_FULL_42_12,Nitrospirae bacterium RIFCSPHIGHO2_02_FULL_42_13,Nitrospirae bacterium RIFCSPHIGHO2_02_FULL_42_14,Nitrospirae bacterium RIFCSPHIGHO2_02_FULL_42_15,Nitrospirae bacterium RIFCSPHIGHO2_02_FULL_42_16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia pseudobrasiliensis,Nocardia pseudobrasiliensis,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Pseudanabaenales,Prochlorotrichaceae,Nodosilinea,Nodosilinea nodulosa,Nodosilinea nodulosa,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Pseudanabaenales,Prochlorotrichaceae,Nodosilinea,unclassified Nodosilinea,Nodosilinea sp. LEGE 07298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Nonomuraea,unclassified Nonomuraea,Nonomuraea sp. SBT364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium aromaticivorans,Novosphingobium aromaticivorans,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,unclassified Novosphingobium,Novosphingobium sp. Gsoil 351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,unclassified Novosphingobium,Novosphingobium sp. HII-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,unclassified Novosphingobium,Novosphingobium sp. KN65.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,unclassified Novosphingobium,Novosphingobium sp. ST904,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,unclassified Novosphingobium,Novosphingobium sp. TCA1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanibium,Oceanibium sediminis,Oceanibium sediminis,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Maricaulales,Maricaulaceae,Oceanicaulis,unclassified Oceanicaulis,Oceanicaulis sp. 350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Oceanicoccus,Oceanicoccus sagamiensis,Oceanicoccus sagamiensis,0,0,17,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Oceanicola,Oceanicola granulosus,Oceanicola granulosus,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Oceanicola,unclassified Oceanicola,Oceanicola sp. 22II-s10i,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteroidetes/Chlorobi group,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Oceanihabitans,unclassified Oceanihabitans,Oceanihabitans sp. IOP_32,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanimonas,Oceanimonas baumannii,Oceanimonas baumannii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
